#airframe_info," log_version=""1.02"""," airframe_name=""Cirrus SR22 Turbo Normalized"""," unit_software_part_number=""006-B0319-C4"""," unit_software_version=""14.04"""," system_software_part_number=""006-B0764-24"""," system_id=""2659F6C3C""", mode=NORMAL, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#yyy-mm-dd, hh:mm:ss,   hh:mm,  ident,      degrees,      degrees, ft Baro,  inch,  ft msl, deg C,     kt,     kt,     fpm,    deg,    deg,      G,      G,   deg,   deg, volts, volts,  amps,   gals,   gals,      gph,   deg F,     psi,     Hg,    rpm,       %,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,  ft wgs,  kt, enum,    deg,    MHz,    MHz,     MHz,     MHz,    fsd,    fsd,     kt,   deg,     nm,    deg,    deg,   bool,  enum,   enum,   deg,   deg,   fpm,   enum,   mt,    mt,     mt,    mt,     mt
  Lcl Date, Lcl Time, UTCOfst, ,     Latitude,    Longitude,    AltB, BaroA,  AltMSL,   OAT,    IAS, GndSpd,    VSpd,  Pitch,   Roll,  LatAc, NormAc,   HDG,   TRK, volt1, volt2,  amp1,  FQtyL,  FQtyR, E1 FFlow, E1 OilT, E1 OilP, E1 MAP, E1 RPM, E1 %Pwr, E1 CHT1, E1 CHT2, E1 CHT3, E1 CHT4, E1 CHT5, E1 CHT6, E1 EGT1, E1 EGT2, E1 EGT3, E1 EGT4, E1 EGT5, E1 EGT6, E1 TIT1, E1 TIT2,  AltGPS, TAS, HSIS,    CRS,   NAV1,   NAV2,    COM1,    COM2,   HCDI,   VCDI, WndSpd, WndDr, WptDst, WptBrg, MagVar, AfcsOn, RollM, PitchM, RollC, PichC, VSpdG, GPSfix,  HAL,   VAL, HPLwas, HPLfd, VPLwas
2/5/2021, 12:19:47,  -06:00,       ,38.6607819,-90.6411819,448.1,29.89,462.6,4,23.35,10.01,-0.36,1.64,0.25,0.01,0.01,262.7,260.9,27.7,28.4,0.5,40.16,35.99,2.54,155.68,36.14,14.14,826.6,0.12,176.61,208.52,184.22,205.24,173.96,189.64,969.34,789.23,850.94,885.57,661.3,564.85,736.24,850.35,358.4,22,  GPS,238.2,111.1,111.1,134.8,124.75,       ,       ,       ,      ,       ,       ,-1.4,0,  NONE,   NONE,      ,      ,0, 3DDiff,3704,      ,10,11,14
2/5/2021, 12:19:48,  -06:00,       ,38.660778,-90.6412277,450.1,29.89,462.6,4,22.93,8.03,40.35,1.6,0.62,0.08,0,268.1,264.2,27.7,28.2,0.5,40.28,36.04,2.47,155.87,35.28,14.39,809.6,0.12,176.69,208.28,184.19,205.11,173.81,189.3,983.45,783.3,858.65,890.74,675.29,560.04,734.04,866.43,358.3,22,  GPS,238.2,111.1,111.1,134.8,124.75,       ,       ,       ,      ,       ,       ,-1.4,0,  NONE,   NONE,      ,      ,0, 3DDiff,3704,      ,10,11,14
2/5/2021, 12:19:49,  -06:00,       ,38.660778,-90.6412659,449.1,29.89,462.6,4,24.03,6.4,27.13,0.86,0.97,0.03,-0.04,277.4,271.3,27.7,28.1,0.5,40.47,35.9,2.42,156.26,34.34,14.76,794.8,0.12,176.73,208.05,184.19,204.97,173.63,189,989.46,779.95,867.14,894.82,694.9,562.56,734.93,879.73,358.3,23,  GPS,238.2,111.1,111.1,134.8,124.75,       ,       ,       ,      ,       ,       ,-1.4,0,  NONE,   NONE,      ,      ,0, 3DDiff,3704,      ,10,11,14
2/5/2021, 12:19:50,  -06:00,       ,38.6607819,-90.6412811,450.1,29.89,462.5,4,-0.93,4.88,21.33,0.58,0.9,0.03,0.02,288.4,281.6,27.7,28,0.4,40.68,35.78,2.39,156.5,33.44,15.11,776.2,0.11,176.76,207.81,184.21,204.85,173.5,188.68,977.05,773.79,885.42,895.63,706.71,564.03,733.62,888.06,358.2,-1,  GPS,238.2,111.1,111.1,134.8,124.75,       ,       ,       ,      ,       ,       ,-1.4,0,  NONE,   NONE,      ,      ,-3.9, 3DDiff,3704,      ,10,11.5,14
2/5/2021, 12:19:51,  -06:00,       ,38.6607857,-90.641304,454.1,29.89,462.9,4,0.03,3.62,70.71,0.51,0.76,-0.02,0,301,294.5,27.7,28,0.5,40.91,35.59,2.38,156.78,33.92,14.91,801.7,0.1,176.8,207.59,184.25,204.76,173.39,188.37,966.32,773.44,903.62,897.5,728.81,579.78,738.41,903.2,358.6,0,  GPS,238.2,111.1,111.1,134.8,124.75,       ,       ,       ,      ,       ,       ,-1.4,0,  NONE,   NONE,      ,      ,-3.9, 3DDiff,3704,      ,10,11.5,14
2/5/2021, 12:19:52,  -06:00,       ,38.6607933,-90.6413193,455.1,29.89,463.3,4,0,3.05,87.4,0.45,0.37,0.02,0.01,309,306.2,27.7,28,0.4,41.14,35.55,2.42,157.4,35.4,14.35,831.1,0.11,176.88,207.39,184.22,204.65,173.28,188.03,975.5,771.09,910.53,897.95,749.65,589.56,739.25,914.04,359,0,  GPS,238.2,111.1,111.1,134.8,124.75,       ,       ,       ,      ,       ,       ,-1.4,0,  NONE,   NONE,      ,      ,-3.9, 3DDiff,3704,      ,10,11,14
2/5/2021, 12:19:53,  -06:00,       ,38.6608086,-90.6413345,457.1,29.89,462.5,4,0,2.72,93.95,0.57,0.34,0.02,-0.01,317.9,314.6,27.7,28,0.4,41.25,35.43,2.46,156.94,35.89,14.36,826.8,0.11,176.99,207.2,184.27,204.58,173.21,187.76,985.84,773.67,913.77,903.05,760.01,604.21,745.05,918.92,358.2,0,  GPS,238.2,111.1,111.1,134.8,124.75,       ,       ,       ,      ,       ,       ,-1.4,0,  NONE,   NONE,      ,      ,0, 3DDiff,3704,      ,10,11,14
2/5/2021, 12:19:54,  -06:00,       ,38.6608162,-90.6413345,458.1,29.89,462.4,4,0,2.55,72.32,0.6,0.13,0.03,-0.01,323.2,321.6,27.7,28,0.5,41.34,35.26,2.46,156.94,36.46,14.23,837.8,0.11,177.14,207,184.31,204.55,173.15,187.47,982.46,782.64,921.24,904.54,771.66,626.95,753.65,920.15,358.1,0,  GPS,238.2,111.1,111.1,134.8,124.75,       ,       ,       ,      ,       ,       ,-1.4,0,  NONE,   NONE,      ,      ,-3.9, 3DDiff,3704,      ,10,11,14
2/5/2021, 12:19:55,  -06:00,       ,38.6608238,-90.6413422,458.1,29.89,462.2,4,0,2.53,52.54,0.25,0.25,0,0.03,329,326.7,27.7,28.1,0.5,41.35,35.2,2.49,156.42,36.98,14.26,850.2,0.12,177.28,206.82,184.4,204.49,173.09,187.19,979.02,785.21,925,907.92,791.31,635.83,755.92,922.57,357.9,0,  GPS,238.2,111.1,111.1,134.8,124.75,       ,       ,       ,      ,       ,       ,-1.4,0,  NONE,   NONE,      ,      ,-3.9, 3DDiff,3704,      ,10,11,14
2/5/2021, 12:19:56,  -06:00,       ,38.6608315,-90.6413498,458.1,29.89,462.1,4,0,2.27,8.5,0.13,0.34,0.01,-0.02,334.9,332.9,27.7,28.2,0.5,41.37,35.17,2.8,155.89,38.97,14.43,961.8,0.12,177.49,206.62,184.48,204.49,173.04,186.93,982.5,798.43,932.81,909.73,807.86,664.66,768.72,932.41,357.8,0,  GPS,238.2,111.1,111.1,134.8,124.75,       ,       ,       ,      ,       ,       ,-1.4,0,  NONE,   NONE,      ,      ,-3.9, 3DDiff,3704,      ,10,11.5,14
2/5/2021, 12:19:57,  -06:00,       ,38.6608429,-90.6413498,460.1,29.89,461.3,4.2,0,2.08,32.17,0.42,0.01,0.01,0.03,340.7,338.5,27.7,28.3,0.5,41.37,35.22,3.25,154.76,41,14.06,1096.2,0.14,177.72,206.46,184.6,204.49,173.06,186.68,990.74,825.73,943.45,919.97,827.22,713.64,795.52,942.46,357,0,  GPS,238.2,111.1,111.1,134.8,124.75,       ,       ,       ,      ,       ,       ,-1.4,0,  NONE,   NONE,      ,      ,0, 3DDiff,3704,      ,10,11.5,14
2/5/2021, 12:19:58,  -06:00,       ,38.6608543,-90.6413651,465.1,29.89,460.8,4.2,0,2.59,117.68,0.35,0.1,0.04,-0.01,346.3,343.4,27.7,28.4,0.5,41.36,35.14,3.51,153.25,42.03,13.84,1137.7,0.17,177.96,206.31,184.74,204.53,173.1,186.48,989.49,853.7,945.67,934.18,848.03,760.61,822.83,943.65,356.5,0,  GPS,238.2,111.1,111.1,134.8,124.75,       ,       ,       ,      ,       ,       ,-1.4,0,  NONE,   NONE,      ,      ,-3.9, 3DDiff,3704,      ,10,11,14
2/5/2021, 12:19:59,  -06:00,       ,38.6608696,-90.6413727,464.1,29.89,461.5,4.2,0,2.92,97.81,0.49,-0.02,0.01,0.01,351.8,349.3,27.7,28.5,0.5,41.35,35.08,3.64,152.45,42.48,14.01,1144.5,0.17,178.33,206.2,184.93,204.6,173.2,186.35,990.72,882.21,953.62,942.77,867.86,796.52,845.2,949.82,357.2,0,  GPS,238.2,111.1,111.1,134.8,124.75,       ,       ,       ,      ,       ,       ,-1.4,0,  NONE,   NONE,      ,      ,-3.9, 3DDiff,3704,      ,10,11,14
2/5/2021, 12:20:00,  -06:00,       ,38.6608887,-90.6413727,464.1,29.89,461.5,4.2,0,3.62,59.93,0.32,0.02,0.05,0,357.1,354.5,27.7,28.5,0.5,41.41,34.97,3.72,151.73,42.86,13.87,1170.1,0.18,178.64,206.12,185.13,204.67,173.26,186.23,989.94,903.78,957.59,951.23,884.75,836.3,863.61,953.51,357.2,0,  GPS,238.2,111.1,111.1,134.8,124.75,       ,       ,       ,      ,       ,       ,-1.4,0,  NONE,   NONE,      ,      ,-3.9, 3DDiff,3704,      ,10,11,14
2/5/2021, 12:20:01,  -06:00,       ,38.6609077,-90.6413727,466.1,29.89,461.4,4.2,0,4.3,62.08,0.44,-0.04,0.05,-0.01,2.8,359.6,27.7,28.6,0.4,41.43,34.9,3.75,151.34,43.08,13.93,1170.8,0.18,178.97,206.03,185.38,204.76,173.38,186.12,990.02,927.47,961.73,961.52,900.9,869.36,883.2,956.77,357.1,0,  GPS,238.2,111.1,111.1,134.8,124.75,       ,       ,       ,      ,       ,       ,-1.4,0,  NONE,   NONE,      ,      ,-3.9, 3DDiff,3704,      ,10,11,14
2/5/2021, 12:20:02,  -06:00,       ,38.6609306,-90.6413727,465.1,29.89,461.3,4.2,0,5.03,24.43,0.63,0.02,0.03,-0.03,8.6,4.7,27.7,28.6,0.4,41.51,34.8,3.81,150.98,43.11,14.12,1173.9,0.18,179.41,205.95,185.63,204.87,173.52,186.03,990.54,940.1,965.07,969.62,914.13,898.61,894.86,959.73,357,0,  GPS,238.2,111.1,111.1,134.8,124.75,       ,       ,       ,      ,       ,       ,-1.4,0,  NONE,   NONE,      ,      ,-7.9, 3DDiff,3704,      ,10,11,14
2/5/2021, 12:20:03,  -06:00,       ,38.6609535,-90.6413574,463.1,29.89,461.9,4.2,0,5.71,-23.17,0.76,0.14,0.03,0.01,14.6,10.6,27.7,28.6,0.4,41.62,34.69,3.85,150.85,43.21,14.2,1180.3,0.19,179.82,205.89,185.92,204.99,173.67,185.97,992.48,960.06,969.43,978.58,927.91,923.53,909.42,965.07,357.6,0,  GPS,238.2,111.1,111.1,134.8,124.75,       ,       ,       ,      ,       ,       ,-1.4,0,  NONE,   NONE,      ,      ,-7.9, 3DDiff,3704,      ,10,11.5,14
2/5/2021, 12:20:04,  -06:00,       ,38.660984,-90.6413498,464.1,29.89,462.3,4.2,0,6.38,-0.17,0.44,0.02,0.06,0.03,20.6,16.2,27.7,28.6,0.5,41.74,34.58,3.92,150.68,43.36,14.18,1193.4,0.19,180.23,205.82,186.22,205.1,173.83,185.93,995.44,977.98,974.34,985.14,939.3,945.16,921.56,970.52,358,0,  GPS,238.2,111.1,111.1,134.8,124.75,       ,       ,       ,      ,       ,       ,-1.4,0,  NONE,   NONE,      ,      ,-7.9, 3DDiff,3704,      ,10,11,14
2/5/2021, 12:20:05,  -06:00,       ,38.6610146,-90.6413345,466.1,29.89,461.4,4.2,0,7.13,32.73,0.16,-0.33,0.07,-0.02,25.9,21.7,27.7,28.6,0.5,41.89,34.46,3.98,150.14,43.48,14.12,1200.6,0.19,180.73,205.79,186.55,205.22,174.03,185.94,997.32,992.16,978.96,990.65,950.17,963.22,930.7,975.31,357.1,0,  GPS,238.2,111.1,111.1,134.8,124.75,       ,       ,       ,      ,       ,       ,-1.4,0,  NONE,   NONE,      ,      ,-11.8, 3DDiff,3704,      ,10,11,14
2/5/2021, 12:20:06,  -06:00,       ,38.6610527,-90.6413116,466.1,29.89,461.3,4.2,0,7.87,31.37,0.13,-0.09,0.02,0.01,30.6,27,27.7,28.7,0.5,42.04,34.36,3.97,150.27,43.53,14.14,1199.1,0.19,181.18,205.74,186.88,205.34,174.23,185.92,999.69,1007.33,981.73,994.45,961.35,978.16,940.19,979.36,357,0,  GPS,238.2,111.1,111.1,134.8,124.75,       ,       ,       ,      ,       ,       ,-1.4,0,  NONE,   NONE,      ,      ,-11.8, 3DDiff,3704,      ,10,11,14
2/5/2021, 12:20:07,  -06:00,       ,38.6610794,-90.6412811,465.1,29.89,461.2,4.2,0,8.26,12.57,0.32,0.24,0.01,0.03,32.8,30.9,27.7,28.7,0.5,42.2,34.27,3.98,150.63,43.59,14.14,1200.3,0.19,181.57,205.71,187.26,205.47,174.42,185.94,1001.15,1016.57,984.02,998.64,970.2,992.23,945.57,982.26,356.9,0,  GPS,238.2,111.1,111.1,134.8,124.75,       ,       ,       ,      ,       ,       ,-1.4,0,  NONE,   NONE,      ,      ,-7.9, 3DDiff,3704,      ,10,11,14
2/5/2021, 12:20:08,  -06:00,       ,38.6611176,-90.6412582,464.1,29.89,461.2,4.2,0,8.59,-20.01,0.93,0.36,0.01,0.01,33.9,33,27.7,28.7,0.5,42.28,34.19,3.97,150.67,43.62,14.15,1198.5,0.19,182.03,205.7,187.64,205.62,174.64,185.95,1002.46,1027.65,984.92,1003.83,977.69,1003.23,952.83,985.15,356.9,0,  GPS,238.2,111.1,111.1,134.8,124.75,       ,       ,       ,      ,       ,       ,-1.4,0,  NONE,   NONE,      ,      ,-7.9, 3DDiff,3704,      ,10,11,14
2/5/2021, 12:20:09,  -06:00,       ,38.6611557,-90.6412277,464.1,29.89,459.7,4.2,0,8.9,-36.44,0.76,0.41,-0.01,-0.01,33.7,33.5,27.7,28.7,0.5,42.27,34.13,3.94,150.87,43.65,14.12,1203.1,0.19,182.49,205.71,188.03,205.76,174.83,186,1002.44,1033.1,984.68,1006.88,984.51,1013.63,955.11,986.63,355.4,0,  GPS,238.2,111.1,111.1,134.8,124.75,       ,       ,       ,      ,       ,       ,-1.4,0,  NONE,   NONE,      ,      ,-7.9, 3DDiff,3704,      ,10,11.5,14
2/5/2021, 12:20:10,  -06:00,       ,38.6611938,-90.6412048,464.1,29.89,459,4.2,0,9.33,-1.72,0.78,0.02,0.03,0.05,34.3,33.2,27.7,28.7,0.5,42.21,34.17,3.94,151.01,43.72,14.09,1206.5,0.19,182.96,205.71,188.41,205.92,175.08,186.05,1002.03,1040.08,985.68,1010.58,989.89,1020.88,959.22,987.1,354.7,0,  GPS,238.2,111.1,111.1,134.8,124.75,       ,       ,       ,      ,       ,       ,-1.4,0,  NONE,   NONE,      ,      ,-7.9, 3DDiff,3704,      ,10,11,14
2/5/2021, 12:20:11,  -06:00,       ,38.661232,-90.6411743,462.1,29.89,459.6,4.5,0,9.8,-47.75,0.68,0.15,0.01,0,34.8,34.2,27.7,28.7,0.5,42.07,34.35,3.96,151.31,43.78,14.07,1205.4,0.19,183.43,205.71,188.79,206.09,175.3,186.09,1002.21,1044.85,986.08,1013.2,994.16,1029.76,962.29,986.51,355.3,0,  GPS,238.2,111.1,111.1,134.8,124.75,       ,       ,       ,      ,       ,       ,-1.4,0,  NONE,   NONE,      ,      ,-7.9, 3DDiff,3704,      ,10,11,14
2/5/2021, 12:20:12,  -06:00,       ,38.6612701,-90.6411362,457.1,29.89,459.3,4.5,0,10.17,-131.38,0.86,0.16,0.02,-0.01,34.4,34.5,27.7,28.7,0.5,42.01,34.28,3.99,151.66,43.79,13.9,1209.5,0.19,183.97,205.76,189.17,206.27,175.56,186.17,1002.41,1048.81,986.23,1016.35,999.09,1035.95,965.18,986.78,355,0,  GPS,238.2,111.1,111.1,134.8,124.75,       ,       ,       ,      ,       ,       ,-1.4,0,  NONE,   NONE,      ,      ,-7.9, 3DDiff,3704,      ,10,11,14
2/5/2021, 12:20:13,  -06:00,       ,38.6613083,-90.6411057,455.1,29.89,459.1,4.5,0,10.52,-152.43,0.68,0.31,-0.02,-0.01,33.6,34.3,27.7,28.7,0.5,41.91,34.32,3.96,152.05,43.66,13.93,1190,0.19,184.41,205.8,189.53,206.41,175.83,186.25,1001.43,1057.14,984.45,1020.36,1003.17,1046.48,970.85,985.69,354.8,0,  GPS,238.2,111.1,111.1,134.8,124.75,       ,       ,       ,      ,       ,       ,-1.4,0,  NONE,   NONE,      ,      ,-11.8, 3DDiff,3704,      ,10,11,14
2/5/2021, 12:20:14,  -06:00,       ,38.6613541,-90.6410751,456.1,29.89,458.8,4.5,0,10.89,-89.67,0.42,0.26,0.01,0.03,33.6,33.3,27.7,28.7,0.5,41.76,34.51,3.93,152.6,43.69,13.87,1193.9,0.19,184.85,205.85,189.89,206.59,176.04,186.32,1000.76,1058.76,983.43,1022.42,1006.93,1050.39,971.44,985.23,354.5,0,  GPS,238.2,111.1,111.1,134.8,124.75,       ,       ,       ,      ,       ,       ,-1.4,0,  NONE,   NONE,      ,      ,-15.7, 3DDiff,3704,      ,10,11,14
2/5/2021, 12:20:15,  -06:00,       ,38.661396,-90.641037,455.1,29.89,460,4.5,0,11.12,-67.13,0.81,0.15,0,0.03,33.7,33.1,27.7,28.7,0.5,41.61,34.76,3.91,152.72,43.49,13.89,1175.6,0.19,185.29,205.89,190.22,206.74,176.3,186.41,999.52,1062.02,982.17,1024.24,1011.15,1055.03,972.46,984.51,355.7,0,  GPS,238.2,111.1,111.1,134.8,124.75,       ,       ,       ,      ,       ,       ,-1.4,0,  NONE,   NONE,      ,      ,-7.9, 3DDiff,3704,      ,10,11.5,14
2/5/2021, 12:20:16,  -06:00,       ,38.661438,-90.6409988,454.1,29.89,460.5,4.5,0,10.98,-63.5,1.16,-0.14,0.04,-0.02,35,33.3,27.7,28.7,0.5,41.52,34.84,3.89,152.87,43.49,13.97,1167.1,0.19,185.83,205.92,190.58,206.92,176.57,186.49,999.45,1066.09,980.93,1026.44,1013.77,1061.01,974.84,984.22,356.2,0,  GPS,238.2,111.1,111.1,134.8,124.75,       ,       ,       ,      ,       ,       ,-1.4,0,  NONE,   NONE,      ,      ,-7.9, 3DDiff,3704,      ,10,11,14
2/5/2021, 12:20:17,  -06:00,       ,38.6614799,-90.6409607,454.1,29.89,459.7,4.5,0,10.67,-44.22,1,0.22,0.02,-0.01,35,34.6,27.7,28.7,0.5,41.42,34.91,3.88,152.88,43.46,14.02,1166.2,0.19,186.24,205.98,190.91,207.1,176.8,186.56,1001.71,1068.29,981.34,1026.93,1016.42,1065.99,975.71,985.56,355.4,0,  GPS,238.2,111.1,111.1,134.8,124.75,       ,       ,       ,      ,       ,       ,-1.4,0,  NONE,   NONE,      ,      ,-3.9, 3DDiff,3704,      ,10,11,14
2/5/2021, 12:20:18,  -06:00,       ,38.6615181,-90.6409378,455.1,29.89,459.6,4.5,0,9.89,-9.09,0.6,-0.12,0.02,0.01,36.3,35.3,27.7,28.7,0.4,41.34,34.82,3.86,153.01,43.36,14.03,1164.8,0.19,186.74,206.07,191.26,207.25,177.1,186.65,1002.79,1068.2,981.82,1029.31,1018.34,1072.98,975.77,987.36,355.3,0,  GPS,238.2,111.1,111.1,134.8,124.75,       ,       ,       ,      ,       ,       ,-1.4,0,  NONE,   NONE,      ,      ,-7.9, 3DDiff,3704,      ,10,11,14
2/5/2021, 12:20:19,  -06:00,       ,38.6615486,-90.6408997,458.1,29.89,459.5,4.5,0,8.98,62.33,0.79,-0.18,-0.01,0,36,36.7,27.7,28.7,0.5,41.35,34.88,3.85,153.23,43.39,13.99,1165,0.19,187.23,206.12,191.62,207.43,177.37,186.71,1004.62,1069.63,983.58,1030.2,1019.81,1074.15,976.61,990.29,355.2,0,  GPS,238.2,111.1,111.1,134.8,124.75,       ,       ,       ,      ,       ,       ,-1.4,0,  NONE,   NONE,      ,      ,-7.9, 3DDiff,3704,      ,10,11,14
2/5/2021, 12:20:20,  -06:00,       ,38.6615791,-90.6408768,461.1,29.89,459.5,4.5,0,7.72,114.11,0.53,0.4,0,-0.01,34.7,36.6,27.7,28.7,0.4,41.36,34.78,3.85,153.34,43.34,14.12,1152.9,0.19,187.72,206.16,191.95,207.58,177.63,186.76,1006.95,1068.94,984.17,1031.2,1022.61,1080.98,977.37,992.58,355.2,0,  GPS,238.2,111.1,111.1,134.8,121.7,       ,       ,       ,      ,       ,       ,-1.4,0,  NONE,   NONE,      ,      ,-3.9, 3DDiff,3704,      ,10,11,14
2/5/2021, 12:20:21,  -06:00,       ,38.6616058,-90.6408615,460.1,29.89,458,4.5,0,6.26,86.89,0.52,0.51,0,0.03,34.3,35.3,27.7,28.7,0.4,41.31,34.81,3.87,153.64,43.27,14.14,1153.3,0.19,188.17,206.27,192.33,207.76,177.9,186.83,1010.03,1066.51,984.07,1031.61,1028.64,1080.24,974.97,995.91,353.6,0,  GPS,238.2,111.1,111.1,134.8,121.7,       ,       ,       ,      ,       ,       ,-1.4,0,  NONE,   NONE,      ,      ,-3.9, 3DDiff,3704,      ,10,11.5,14
2/5/2021, 12:20:22,  -06:00,       ,38.6616249,-90.6408386,458.1,29.89,457.5,4.5,0,4.74,13.3,0.51,0.73,-0.04,-0.02,34.2,34.3,27.7,28.7,0.4,41.25,35.15,3.87,153.72,43.37,14.07,1160.2,0.19,188.62,206.36,192.68,207.91,178.14,186.91,1011.16,1060.43,983.49,1031.48,1030.75,1077.61,969.27,996.38,353.2,0,  GPS,238.2,111.1,111.1,134.8,121.7,       ,       ,       ,      ,       ,       ,-1.4,0,  NONE,   NONE,      ,      ,-3.9, 3DDiff,3704,      ,10,11,14
2/5/2021, 12:20:23,  -06:00,       ,38.6616325,-90.640831,456.1,29.89,458.2,4.5,0,3.32,-42.26,0.42,0.86,-0.03,0,34.8,33.8,27.7,28.7,0.4,41.18,35.4,3.89,154.13,43.36,14.12,1156.2,0.19,189.18,206.48,193.01,208.09,178.41,186.97,1013.02,1058.79,983.27,1033.55,1035.39,1081.66,969.98,998.41,353.9,0,  GPS,238.2,111.1,111.1,134.8,121.7,       ,       ,       ,      ,       ,       ,-1.4,0,  NONE,   NONE,      ,      ,0, 3DDiff,3704,      ,10,11,14
2/5/2021, 12:20:24,  -06:00,       ,38.6616364,-90.640831,453.1,29.89,458.3,4.5,0,1.87,-112.42,0.48,0.96,-0.02,0.03,34.7,33.9,27.7,28.7,0.4,41.13,35.78,3.88,154.28,43.4,14.09,1160.6,0.19,189.62,206.6,193.37,208.27,178.66,187.06,1014.16,1054.67,982.07,1032.51,1038.85,1074.56,965.37,998.91,354,0,  GPS,238.2,111.1,111.1,134.8,121.7,       ,       ,       ,      ,       ,       ,-1.4,0,  NONE,   NONE,      ,      ,0, 3DDiff,3704,      ,10,11,14
2/5/2021, 12:20:25,  -06:00,       ,38.6616402,-90.6408234,452.1,29.89,458.3,4.5,0,0,-95.33,0.52,0.9,-0.01,0,34.7,33.9,27.7,28.7,0.4,41.07,36.04,3.9,154.34,43.61,13.93,1175.8,0.19,190.16,206.73,193.75,208.47,178.94,187.15,1014.16,1053.68,982.1,1032.28,1045.03,1074.87,964.86,1000.81,354,0,  GPS,238.2,111.1,111.1,134.8,121.7,       ,       ,       ,      ,       ,       ,-1.4,0,  NONE,   NONE,      ,      ,0, 3DDiff,3704,      ,10,11,14
2/5/2021, 12:20:26,  -06:00,       ,38.6616402,-90.6408234,448.1,29.89,458.3,4.5,0,0,-152.47,0.68,0.94,-0.01,-0.01,34.6,33.9,27.7,28.7,0.4,41,36.26,3.87,154.52,43.76,13.92,1181.3,0.19,190.66,206.89,194.11,208.65,179.2,187.23,1013.81,1055.84,983.75,1033.91,1051.17,1082.25,968.27,1002.51,354,0,  GPS,238.2,111.1,111.1,134.8,121.7,       ,       ,       ,      ,       ,       ,-1.4,0,  NONE,   NONE,      ,      ,0, 3DDiff,3704,      ,10,11,14
2/5/2021, 12:20:27,  -06:00,       ,38.6616402,-90.6408234,449.1,29.89,459.5,4.5,0,0,-110.83,0.71,0.85,-0.02,-0.01,34.6,33.9,27.7,28.7,0.4,40.92,36.41,3.87,154.51,43.73,13.96,1175.1,0.19,191.16,207.03,194.44,208.85,179.5,187.33,1012.04,1061.75,983.74,1036.61,1050.13,1084.09,974,1001.3,355.2,0,  GPS,238.2,111.1,111.1,134.8,121.7,       ,       ,       ,      ,       ,       ,-1.4,0,  NONE,   NONE,      ,      ,0, 3DDiff,3704,      ,10,11,14
2/5/2021, 12:20:28,  -06:00,       ,38.6616402,-90.6408234,453.1,29.89,459.9,4.5,0,0,6.68,0.77,0.92,0,0,34.5,33.9,27.7,28.7,0.4,40.85,36.57,3.8,154.71,43.43,13.83,1133.8,0.19,191.61,207.19,194.83,209.04,179.77,187.44,1008.82,1064.44,983.1,1038.3,1054.55,1080.96,975.25,1001.69,355.6,0,  GPS,238.2,111.1,111.1,134.8,121.7,       ,       ,       ,      ,       ,       ,-1.4,0,  NONE,   NONE,      ,      ,0, 3DDiff,3704,      ,10,11,14
2/5/2021, 12:20:29,  -06:00,       ,38.6616402,-90.6408234,453.1,29.89,459.1,4.5,0,0,45.34,0.78,0.9,-0.02,0.01,34.5,33.9,27.7,28.7,0.4,40.79,36.72,3.68,154.91,43.09,13.91,1109.7,0.18,192.14,207.34,195.21,209.24,180.09,187.56,1006.61,1054.73,980.53,1040.06,1049.58,1072.46,968.49,994.89,354.8,0,  GPS,238.2,111.1,111.1,134.8,121.7,       ,       ,       ,      ,       ,       ,-1.4,0,  NONE,   NONE,      ,      ,0, 3DDiff,3704,      ,10,11,14
2/5/2021, 12:20:30,  -06:00,       ,38.6616402,-90.6408234,455.1,29.89,459,4.8,0,0,74.28,0.78,0.82,-0.02,0.01,34.4,33.9,27.7,28.7,0.4,40.75,36.85,3.63,155.37,43.04,13.84,1114.2,0.18,192.64,207.5,195.59,209.43,180.41,187.68,1003.87,1059.4,980.23,1039.47,1049.24,1069.72,970.39,994.9,354.7,0,  GPS,238.2,111.1,111.1,134.8,121.7,       ,       ,       ,      ,       ,       ,-1.4,0,  NONE,   NONE,      ,      ,0, 3DDiff,3704,      ,10,11,14
2/5/2021, 12:20:31,  -06:00,       ,38.6616402,-90.6408234,452.1,29.89,458.9,4.8,0,0,5.34,0.75,0.88,-0.02,0,34.4,33.9,27.7,28.7,0.4,40.72,37,3.63,155.75,42.95,13.89,1108.8,0.18,193.06,207.66,195.98,209.63,180.68,187.8,1001.34,1061.49,979.97,1039.3,1049.68,1069.24,971.19,994.72,354.6,0,  GPS,238.2,111.1,111.1,134.8,121.7,       ,       ,       ,      ,       ,       ,-1.4,0,  NONE,   NONE,      ,      ,0, 3DDiff,3704,      ,10,11,14
2/5/2021, 12:20:32,  -06:00,       ,38.6616402,-90.6408234,456.1,29.89,459,4.8,0,0,61.34,0.78,0.83,-0.01,0,34.3,33.9,27.7,28.7,0.4,40.69,37.14,3.6,156.16,42.85,13.98,1101.8,0.17,193.6,207.82,196.37,209.84,181.04,187.94,999.39,1065.27,979.32,1039.07,1048.27,1069.24,974.24,993.55,354.7,0,  GPS,238.2,111.1,111.1,134.8,121.7,       ,       ,       ,      ,       ,       ,-1.4,0,  NONE,   NONE,      ,      ,0, 3DDiff,3704,      ,10,11,14
